tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
911,2017-05-01 05:51:08,2017-05-01 06:06:19,313,Washington Ave & Park Ave,40.69610226,-73.96751037,3346,Berkeley Pl & 7 Ave,40.6751468387,-73.9752320945,27560,Subscriber,1972,1
490,2017-05-01 05:51:31,2017-05-01 05:59:41,3285,W 87 St  & Amsterdam Ave,40.78839,-73.9747,3159,W 67 St & Broadway,40.77492513,-73.98266566,20985,Subscriber,1976,1
546,2017-05-01 05:51:51,2017-05-01 06:00:57,3295,Central Park W & W 96 St,40.79127,-73.964839,3163,Central Park West & W 68 St,40.7734066,-73.97782542,25874,Subscriber,1982,2
215,2017-05-01 05:51:58,2017-05-01 05:55:33,3361,Carroll St & 6 Ave,40.6740886,-73.9787282,3419,Douglass St & 4 Ave,40.6792788,-73.98154004,18574,Subscriber,1992,2
1714,2017-05-01 05:52:01,2017-05-01 06:20:35,406,Hicks St & Montague St,40.69512845,-73.99595065,519,Pershing Square North,40.751873,-73.977706,27185,Subscriber,1981,1
2071,2017-05-01 05:52:01,2017-05-01 06:26:32,3171,Amsterdam Ave & W 82 St,40.78524672,-73.97667321,2012,E 27 St & 1 Ave,40.739445,-73.976806,26904,Subscriber,NULL,0
380,2017-05-01 05:52:13,2017-05-01 05:58:33,467,Dean St & 4 Ave,40.68312489,-73.97895137,3402,Court St & State St,40.6902375,-73.99203074,26382,Subscriber,1983,1
288,2017-05-01 05:52:43,2017-05-01 05:57:32,3096,Union Ave & N 12 St,40.71924,-73.95242,3082,Hope St & Union Ave,40.71167351,-73.95141312,28159,Subscriber,1992,1
72,2017-05-01 05:53:47,2017-05-01 05:54:59,540,Lexington Ave & E 29 St,40.7431155538,-73.9821535349,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,25595,Subscriber,1963,1
592,2017-05-01 05:54:06,2017-05-01 06:03:58,3295,Central Park W & W 96 St,40.79127,-73.964839,3294,E 91 St & Park Ave,40.7835016,-73.955327,21084,Subscriber,1953,2
411,2017-05-01 05:54:32,2017-05-01 06:01:23,500,Broadway & W 51 St,40.76228826,-73.98336183,3158,W 63 St & Broadway,40.77163851,-73.98261428,25966,Customer,1972,1
1798,2017-05-01 05:54:49,2017-05-01 06:24:47,501,FDR Drive & E 35 St,40.744219,-73.97121214,501,FDR Drive & E 35 St,40.744219,-73.97121214,28100,Customer,NULL,0
263,2017-05-01 05:54:58,2017-05-01 05:59:22,244,Willoughby Ave & Hall St,40.69196035,-73.96536851,262,Washington Park,40.6917823,-73.9737299,25860,Subscriber,1967,1
189,2017-05-01 05:55:01,2017-05-01 05:58:11,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,523,W 38 St & 8 Ave,40.75466591,-73.99138152,15197,Subscriber,1985,1
222,2017-05-01 05:55:30,2017-05-01 05:59:13,3233,E 48 St & 5 Ave,40.7572456791,-73.9780591428,173,Broadway & W 49 St,40.760683271,-73.9845272899,16785,Subscriber,1964,1
166,2017-05-01 05:55:49,2017-05-01 05:58:35,2009,Catherine St & Monroe St,40.71117444,-73.99682619,296,Division St & Bowery,40.71413089,-73.9970468,18336,Subscriber,1958,1
489,2017-05-01 05:55:54,2017-05-01 06:04:03,3146,E 81 St & 3 Ave,40.77573034,-73.9567526,3226,W 82 St & Central Park West,40.78275,-73.97137,26765,Subscriber,1971,2
488,2017-05-01 05:56:01,2017-05-01 06:04:10,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,503,E 20 St & Park Ave,40.73827428,-73.98751968,20182,Subscriber,1990,2
424,2017-05-01 05:56:33,2017-05-01 06:03:38,3116,Huron St & Franklin St,40.73266,-73.95826,3119,Vernon Blvd & 50 Ave,40.74232744,-73.95411749,29021,Subscriber,1980,1
208,2017-05-01 05:56:43,2017-05-01 06:00:12,3315,Henry St & Degraw St,40.6847514,-73.99917254,3392,Commerce St & Van Brunt St,40.6812117,-74.00860912,28241,Subscriber,1992,2
402,2017-05-01 05:57:42,2017-05-01 06:04:24,432,E 7 St & Avenue A,40.72621788,-73.98379855,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,27472,Subscriber,1987,2
412,2017-05-01 05:57:58,2017-05-01 06:04:51,3429,Hanson Pl & Ashland Pl,40.6850680731,-73.977907598,242,Carlton Ave & Flushing Ave,40.697787,-73.973736,28115,Subscriber,1965,1
311,2017-05-01 05:58:35,2017-05-01 06:03:47,401,Allen St & Rivington St,40.72019576,-73.98997825,356,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,16606,Subscriber,1965,1
351,2017-05-01 05:59:28,2017-05-01 06:05:19,427,Bus Slip & State St,40.701907,-74.013942,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,26883,Subscriber,1973,2
171,2017-05-01 05:59:56,2017-05-01 06:02:48,3147,E 85 St & 3 Ave,40.77801203,-73.95407149,3150,E 85 St & York Ave,40.77536905,-73.94803392,25110,Subscriber,1985,1
275,2017-05-01 06:00:31,2017-05-01 06:05:06,519,Pershing Square North,40.751873,-73.977706,526,E 33 St & 5 Ave,40.74765947,-73.98490707,21446,Subscriber,1964,1
513,2017-05-01 06:00:49,2017-05-01 06:09:22,3238,E 80 St & 2 Ave,40.7739139024,-73.9543953538,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,16682,Subscriber,1983,1
198,2017-05-01 06:01:16,2017-05-01 06:04:35,382,University Pl & E 14 St,40.73492695,-73.99200509,223,W 13 St & 7 Ave,40.73781509,-73.99994661,20959,Subscriber,1995,1
2298,2017-05-01 06:01:30,2017-05-01 06:39:48,3336,E 97 St & Madison Ave,40.787801,-73.953559,3143,5 Ave & E 78 St,40.7763214218,-73.9642739296,27187,Subscriber,1988,2
663,2017-05-01 06:01:52,2017-05-01 06:12:56,490,8 Ave & W 33 St,40.751551,-73.993934,514,12 Ave & W 40 St,40.76087502,-74.00277668,27648,Subscriber,1956,1
196,2017-05-01 06:02:45,2017-05-01 06:06:02,3124,46 Ave & 5 St,40.74731,-73.95451,3119,Vernon Blvd & 50 Ave,40.74232744,-73.95411749,25122,Subscriber,1985,1
308,2017-05-01 06:02:55,2017-05-01 06:08:04,3076,Scholes St & Manhattan Ave,40.70870368,-73.9448625,3087,Metropolitan Ave & Meeker Ave,40.71413311,-73.95234386,20689,Subscriber,1989,2
197,2017-05-01 06:02:57,2017-05-01 06:06:14,3172,W 74 St & Columbus Ave,40.7785669,-73.97754961,3171,Amsterdam Ave & W 82 St,40.78524672,-73.97667321,27912,Subscriber,1993,1
217,2017-05-01 06:03:42,2017-05-01 06:07:20,249,Harrison St & Hudson St,40.71870987,-74.0090009,387,Centre St & Chambers St,40.71273266,-74.0046073,24812,Subscriber,1989,1
352,2017-05-01 06:04:03,2017-05-01 06:09:56,3381,3 St & Hoyt St,40.6777287,-73.99364123,3335,Union St & 4 Ave,40.6772744,-73.98282002,27816,Subscriber,1972,2
424,2017-05-01 06:04:48,2017-05-01 06:11:53,334,W 20 St & 7 Ave,40.74238787,-73.99726235,328,Watts St & Greenwich St,40.72405549,-74.00965965,27983,Subscriber,1988,1
275,2017-05-01 06:05:14,2017-05-01 06:09:50,3358,Garfield Pl & 8 Ave,40.6711978,-73.97484126,3300,Prospect Park West & 8 St,40.6651468153,-73.9763760567,26339,Subscriber,1973,2
590,2017-05-01 06:05:30,2017-05-01 06:15:21,3283,W 89 St & Columbus Ave,40.7882213,-73.97041561,499,Broadway & W 60 St,40.76915505,-73.98191841,15269,Subscriber,1984,2
134,2017-05-01 06:05:51,2017-05-01 06:08:06,3411,Bond St & Bergen St,40.6849668,-73.98620772,395,Bond St & Schermerhorn St,40.68807003,-73.98410637,21378,Subscriber,1992,1
577,2017-05-01 06:05:57,2017-05-01 06:15:34,3436,Greenwich St & Hubert St,40.721319,-74.010065,225,W 14 St & The High Line,40.74195138,-74.00803013,28205,Subscriber,1972,1
664,2017-05-01 06:06:04,2017-05-01 06:17:08,379,W 31 St & 7 Ave,40.749156,-73.9916,528,2 Ave & E 31 St,40.74290902,-73.97706058,24965,Subscriber,1966,1
159,2017-05-01 06:06:09,2017-05-01 06:08:48,392,Jay St & Tech Pl,40.695065,-73.987167,390,Duffield St & Willoughby St,40.69221589,-73.9842844,18799,Subscriber,1993,2
198,2017-05-01 06:06:13,2017-05-01 06:09:31,519,Pershing Square North,40.751873,-73.977706,485,W 37 St & 5 Ave,40.75038009,-73.98338988,28191,Subscriber,1974,1
542,2017-05-01 06:06:22,2017-05-01 06:15:24,3158,W 63 St & Broadway,40.77163851,-73.98261428,3289,W 90 St & Amsterdam Ave,40.790179481,-73.972889185,25966,Customer,1972,1
163,2017-05-01 06:06:32,2017-05-01 06:09:15,481,S 3 St & Bedford Ave,40.71260486,-73.96264403,3078,Broadway & Roebling St,40.7092482628,-73.9606314898,24993,Subscriber,1982,1
1614,2017-05-01 06:07:04,2017-05-01 06:33:59,3400,E 110 St & Madison Ave,40.7961535,-73.94782145,3137,5 Ave & E 73 St,40.77282817,-73.96685276,25230,Customer,NULL,0
382,2017-05-01 06:08:14,2017-05-01 06:14:36,3163,Central Park West & W 68 St,40.7734066,-73.97782542,3378,E 76 St & Park Ave,40.773763,-73.96222088,25874,Subscriber,1988,1
679,2017-05-01 06:08:48,2017-05-01 06:20:08,3060,Willoughby Ave & Tompkins Ave,40.69425403,-73.94626915,258,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,25261,Customer,1983,2
587,2017-05-01 06:08:55,2017-05-01 06:18:43,3374,Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613,3374,Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613,25297,Subscriber,1975,1
519,2017-05-01 06:08:58,2017-05-01 06:17:37,3147,E 85 St & 3 Ave,40.77801203,-73.95407149,3345,Madison Ave & E 99 St,40.7894854155,-73.9524292946,24998,Subscriber,1988,2
2372,2017-05-01 06:09:09,2017-05-01 06:48:42,3081,Graham Ave & Grand St,40.711863,-73.944024,519,Pershing Square North,40.751873,-73.977706,20882,Subscriber,1960,1
1191,2017-05-01 06:09:11,2017-05-01 06:29:03,466,W 25 St & 6 Ave,40.74395411,-73.99144871,376,John St & William St,40.70862144,-74.00722156,28329,Subscriber,1970,1
1072,2017-05-01 06:09:54,2017-05-01 06:27:47,454,E 51 St & 1 Ave,40.75455731,-73.96592976,3147,E 85 St & 3 Ave,40.77801203,-73.95407149,21137,Customer,NULL,0
149,2017-05-01 06:09:55,2017-05-01 06:12:25,412,Forsyth St & Canal St,40.7158155,-73.99422366,268,Howard St & Centre St,40.71910537,-73.99973337,14556,Subscriber,1983,1
498,2017-05-01 06:10:41,2017-05-01 06:19:00,372,Franklin Ave & Myrtle Ave,40.694528,-73.958089,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,29037,Subscriber,1981,1
266,2017-05-01 06:10:56,2017-05-01 06:15:23,270,Adelphi St & Myrtle Ave,40.69308257,-73.97178913,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,18229,Subscriber,1991,2
360,2017-05-01 06:11:26,2017-05-01 06:17:26,3135,E 75 St & 3 Ave,40.77112927,-73.95772297,3286,E 89 St & 3 Ave,40.7806284,-73.9521667,15359,Subscriber,1965,1
1028,2017-05-01 06:11:27,2017-05-01 06:28:36,3320,Central Park West & W 100 St,40.793393,-73.9635556,422,W 59 St & 10 Ave,40.770513,-73.988038,28864,Subscriber,1968,2
236,2017-05-01 06:11:56,2017-05-01 06:15:52,3424,E 106 St & Lexington Ave,40.791976,-73.945993,3345,Madison Ave & E 99 St,40.7894854155,-73.9524292946,21347,Subscriber,1988,1
257,2017-05-01 06:12:09,2017-05-01 06:16:27,355,Bayard St & Baxter St,40.71602118,-73.99974372,249,Harrison St & Hudson St,40.71870987,-74.0090009,17443,Subscriber,1967,1
676,2017-05-01 06:12:27,2017-05-01 06:23:43,450,W 49 St & 8 Ave,40.76227205,-73.98788205,459,W 20 St & 11 Ave,40.746745,-74.007756,25616,Subscriber,1984,1
454,2017-05-01 06:12:33,2017-05-01 06:20:08,529,W 42 St & 8 Ave,40.7575699,-73.99098507,3462,E 44 St & 2 Ave,40.7511838746,-73.9713871479,19797,Subscriber,1957,1
344,2017-05-01 06:13:09,2017-05-01 06:18:54,360,William St & Pine St,40.70717936,-74.00887308,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,28455,Subscriber,1971,1
1295,2017-05-01 06:13:28,2017-05-01 06:35:04,332,Cherry St,40.71219906,-73.97948148,472,E 32 St & Park Ave,40.7457121,-73.98194829,28004,Subscriber,1982,1
219,2017-05-01 06:15:01,2017-05-01 06:18:40,304,Broadway & Battery Pl,40.70463334,-74.01361706,3002,South End Ave & Liberty St,40.711512,-74.015756,15945,Subscriber,1991,1
1213,2017-05-01 06:15:03,2017-05-01 06:35:17,323,Lawrence St & Willoughby St,40.69236178,-73.98631746,2012,E 27 St & 1 Ave,40.739445,-73.976806,27812,Subscriber,1987,1
306,2017-05-01 06:15:26,2017-05-01 06:20:33,443,Bedford Ave & S 9 St,40.70853074,-73.96408963,3101,N 12 St & Bedford Ave,40.72079821,-73.95484712,28348,Subscriber,1990,1
544,2017-05-01 06:15:37,2017-05-01 06:24:42,517,Pershing Square South,40.751581,-73.97791,468,Broadway & W 56 St,40.7652654,-73.98192338,26892,Subscriber,1967,2
826,2017-05-01 06:15:43,2017-05-01 06:29:29,3049,Cambridge Pl & Gates Ave,40.68488,-73.96304,3354,3 St & Prospect Park West,40.668132,-73.97363831,28681,Subscriber,1957,2
165,2017-05-01 06:15:48,2017-05-01 06:18:33,258,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,27461,Subscriber,1982,1
709,2017-05-01 06:15:55,2017-05-01 06:27:45,529,W 42 St & 8 Ave,40.7575699,-73.99098507,3223,E 55 St & 3 Ave,40.7589965596,-73.9686539769,18878,Subscriber,1962,1
1235,2017-05-01 06:16:56,2017-05-01 06:37:31,379,W 31 St & 7 Ave,40.749156,-73.9916,3141,1 Ave & E 68 St,40.76500525,-73.95818491,16184,Subscriber,1967,1
638,2017-05-01 06:17:01,2017-05-01 06:27:39,379,W 31 St & 7 Ave,40.749156,-73.9916,476,E 31 St & 3 Ave,40.74394314,-73.97966069,21223,Subscriber,1985,1
1412,2017-05-01 06:17:42,2017-05-01 06:41:14,3046,Marcus Garvey Blvd & Macon St,40.682601,-73.938037,3118,McGuinness Blvd & Eagle St,40.73555,-73.95284,29331,Subscriber,1971,1
1033,2017-05-01 06:18:00,2017-05-01 06:35:14,303,Mercer St & Spring St,40.72362738,-73.99949601,417,Barclay St & Church St,40.71291224,-74.01020234,26319,Subscriber,1978,1
676,2017-05-01 06:18:17,2017-05-01 06:29:33,518,E 39 St & 2 Ave,40.74780373,-73.9734419,168,W 18 St & 6 Ave,40.73971301,-73.99456405,25579,Subscriber,1979,1
1319,2017-05-01 06:18:28,2017-05-01 06:40:27,490,8 Ave & W 33 St,40.751551,-73.993934,3356,Amsterdam Ave & W 66 St,40.7746671,-73.98470567,26051,Subscriber,1965,2
269,2017-05-01 06:19:03,2017-05-01 06:23:32,270,Adelphi St & Myrtle Ave,40.69308257,-73.97178913,243,Fulton St & Rockwell Pl,40.688226,-73.979382,25682,Subscriber,1985,1
337,2017-05-01 06:18:58,2017-05-01 06:24:35,3100,Nassau Ave & Newell St,40.7248125644,-73.9475262165,3093,N 6 St & Bedford Ave,40.71745169,-73.95850939,21369,Subscriber,1981,1
435,2017-05-01 06:19:08,2017-05-01 06:26:24,3324,3 Ave & 14 St,40.6685455,-73.99333264,3420,Douglass St & 3 Ave,40.6802133,-73.98432695,19342,Subscriber,1984,2
1666,2017-05-01 06:19:33,2017-05-01 06:47:20,317,E 6 St & Avenue B,40.72453734,-73.98185424,3128,21 St & 43 Ave,40.75052534,-73.94594845,27639,Subscriber,1992,1
690,2017-05-01 06:19:40,2017-05-01 06:31:11,248,Laight St & Hudson St,40.72185379,-74.00771779,415,Pearl St & Hanover Square,40.7047177,-74.00926027,17552,Subscriber,1976,1
89,2017-05-01 06:20:20,2017-05-01 06:21:49,418,Front St & Gold St,40.70224,-73.982578,430,York St & Jay St,40.7014851,-73.98656928,17320,Subscriber,1985,1
2001,2017-05-01 06:20:24,2017-05-01 06:53:46,416,Cumberland St & Lafayette Ave,40.68753406,-73.97265183,167,E 39 St & 3 Ave,40.7489006,-73.97604882,28085,Subscriber,1989,1
351,2017-05-01 06:20:37,2017-05-01 06:26:29,3384,Smith St & 3 St,40.6787242,-73.99599099,3368,5 Ave & 3 St,40.6728155,-73.98352355,25553,Subscriber,1982,1
376,2017-05-01 06:20:47,2017-05-01 06:27:03,3047,Halsey St & Tompkins Ave,40.6823687,-73.944118,344,Monroe St & Bedford Ave,40.6851443,-73.95380904,18108,Subscriber,1976,1
519,2017-05-01 06:20:49,2017-05-01 06:29:29,436,Hancock St & Bedford Ave,40.68216564,-73.95399026,3061,Throop Ave & Myrtle Ave,40.69622937,-73.94371094,19716,Subscriber,1994,2
456,2017-05-01 06:20:50,2017-05-01 06:28:26,3429,Hanson Pl & Ashland Pl,40.6850680731,-73.977907598,244,Willoughby Ave & Hall St,40.69196035,-73.96536851,21393,Subscriber,1991,1
454,2017-05-01 06:20:58,2017-05-01 06:28:33,3366,West End Ave & W 107 St,40.8021174,-73.9681805305,3177,W 84 St & Broadway,40.7867947,-73.977112,21023,Subscriber,1994,2
620,2017-05-01 06:21:18,2017-05-01 06:31:38,157,Henry St & Atlantic Ave,40.69089272,-73.99612349,416,Cumberland St & Lafayette Ave,40.68753406,-73.97265183,25958,Subscriber,1987,1
2594,2017-05-01 06:21:33,2017-05-01 07:04:48,3041,Kingston Ave & Herkimer St,40.67890679,-73.94142771,3041,Kingston Ave & Herkimer St,40.67890679,-73.94142771,19232,Subscriber,1991,1
296,2017-05-01 06:22:08,2017-05-01 06:27:04,195,Liberty St & Broadway,40.70905623,-74.01043382,279,Peck Slip & Front St,40.707873,-74.00167,18284,Subscriber,1973,1
406,2017-05-01 06:22:10,2017-05-01 06:28:57,3077,Stagg St & Union Ave,40.70877084,-73.95095259,389,Broadway & Berry St,40.71044554,-73.96525063,17847,Subscriber,1989,2
567,2017-05-01 06:22:23,2017-05-01 06:31:50,3362,Madison Ave & E 82 St,40.7781314,-73.96069399,3376,E 65 St & 2 Ave,40.7647185194,-73.9622206986,20327,Subscriber,1966,2
527,2017-05-01 06:22:25,2017-05-01 06:31:13,3145,E 84 St & Park Ave,40.77862688,-73.95772073,499,Broadway & W 60 St,40.76915505,-73.98191841,25902,Subscriber,1989,1
1638,2017-05-01 06:22:57,2017-05-01 06:50:15,344,Monroe St & Bedford Ave,40.6851443,-73.95380904,394,E 9 St & Avenue C,40.72521311,-73.97768752,25781,Subscriber,1985,1
281,2017-05-01 06:23:00,2017-05-01 06:27:41,3429,Hanson Pl & Ashland Pl,40.6850680731,-73.977907598,323,Lawrence St & Willoughby St,40.69236178,-73.98631746,28070,Subscriber,1970,1
188,2017-05-01 06:23:00,2017-05-01 06:26:09,3358,Garfield Pl & 8 Ave,40.6711978,-73.97484126,3416,7 Ave & Park Pl,40.6776147,-73.97324283,27789,Subscriber,1958,1
335,2017-05-01 06:23:04,2017-05-01 06:28:39,3429,Hanson Pl & Ashland Pl,40.6850680731,-73.977907598,3373,3 St & 3 Ave,40.6750705,-73.98775226,18442,Subscriber,1965,1
719,2017-05-01 06:23:22,2017-05-01 06:35:21,3429,Hanson Pl & Ashland Pl,40.6850680731,-73.977907598,217,Old Fulton St,40.70277159,-73.99383605,28491,Subscriber,1956,1
412,2017-05-01 06:23:53,2017-05-01 06:30:45,3312,1 Ave & E 94 St,40.7817212,-73.94594,3148,E 84 St & 1 Ave,40.77565541,-73.95068615,16814,Subscriber,1987,2
925,2017-05-01 06:24:08,2017-05-01 06:39:33,437,Macon St & Nostrand Ave,40.6809833854,-73.9500479759,3074,Montrose Ave & Bushwick Ave,40.70767788,-73.94016171,28066,Subscriber,1988,1
1638,2017-05-01 06:24:14,2017-05-01 06:51:33,337,Old Slip & Front St,40.7037992,-74.00838676,3263,Cooper Square & E 7 St,40.7292364991,-73.990868032,20061,Subscriber,1987,2
281,2017-05-01 06:24:36,2017-05-01 06:29:18,419,Carlton Ave & Park Ave,40.69580705,-73.97355569,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,16118,Subscriber,1963,1
692,2017-05-01 06:24:29,2017-05-01 06:36:02,3412,Pacific St & Nevins St,40.6853761,-73.98302136,3358,Garfield Pl & 8 Ave,40.6711978,-73.97484126,28542,Subscriber,1973,2
468,2017-05-01 06:24:40,2017-05-01 06:32:29,3139,E 72 St & Park Ave,40.7711828754,-73.9640942216,3159,W 67 St & Broadway,40.77492513,-73.98266566,28711,Subscriber,1964,1
1056,2017-05-01 06:25:11,2017-05-01 06:42:47,3167,Amsterdam Ave & W 73 St,40.7796680901,-73.9809304476,3367,5 Ave & E 103 St,40.7922553,-73.95249933,25563,Subscriber,1967,1
213,2017-05-01 06:25:11,2017-05-01 06:28:44,395,Bond St & Schermerhorn St,40.68807003,-73.98410637,3429,Hanson Pl & Ashland Pl,40.6850680731,-73.977907598,19103,Subscriber,1973,1
1671,2017-05-01 06:25:26,2017-05-01 06:53:18,3135,E 75 St & 3 Ave,40.77112927,-73.95772297,308,St James Pl & Oliver St,40.71307916,-73.99851193,25976,Subscriber,1985,2
1554,2017-05-01 06:25:24,2017-05-01 06:51:19,432,E 7 St & Avenue A,40.72621788,-73.98379855,3231,E 67 St & Park Ave,40.7678008015,-73.9659208059,21548,Subscriber,1954,1
466,2017-05-01 06:26:00,2017-05-01 06:33:46,345,W 13 St & 6 Ave,40.73649403,-73.99704374,533,Broadway & W 39 St,40.75299641,-73.98721619,25050,Subscriber,1985,1
1322,2017-05-01 06:26:07,2017-05-01 06:48:09,532,S 5 Pl & S 4 St,40.710451,-73.960876,534,Water - Whitehall Plaza,40.70255065,-74.0127234,21349,Subscriber,1982,1
144,2017-05-01 06:26:49,2017-05-01 06:29:13,3452,Bayard St & Leonard St,40.719155717,-73.94885391,3101,N 12 St & Bedford Ave,40.72079821,-73.95484712,29085,Subscriber,1981,1
2311,2017-05-01 06:26:50,2017-05-01 07:05:21,3417,Baltic St & 5 Ave,40.6795766,-73.97854971,3016,Kent Ave & N 7 St,40.720367753,-73.9616507292,29106,Subscriber,1956,2
264,2017-05-01 06:26:49,2017-05-01 06:31:13,3065,Union Ave & Wallabout St,40.70029511,-73.95032283,3075,Division Ave & Marcy Ave,40.70708701,-73.95796783,28985,Subscriber,1980,1
930,2017-05-01 06:26:58,2017-05-01 06:42:29,264,Maiden Ln & Pearl St,40.70706456,-74.00731853,411,E 6 St & Avenue D,40.72228087,-73.97668709,27280,Customer,1986,1
358,2017-05-01 06:27:43,2017-05-01 06:33:41,268,Howard St & Centre St,40.71910537,-73.99973337,319,Fulton St & Broadway,40.711066,-74.009447,26386,Subscriber,1984,1
124,2017-05-01 06:27:48,2017-05-01 06:29:53,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,3093,N 6 St & Bedford Ave,40.71745169,-73.95850939,26337,Subscriber,1967,1
617,2017-05-01 06:27:50,2017-05-01 06:38:07,3416,7 Ave & Park Pl,40.6776147,-73.97324283,3440,Fulton St & Adams St,40.6924182926,-73.989494741,28817,Subscriber,1981,1
448,2017-05-01 06:28:22,2017-05-01 06:35:50,530,11 Ave & W 59 St,40.771522,-73.990541,173,Broadway & W 49 St,40.760683271,-73.9845272899,29031,Subscriber,1987,1
191,2017-05-01 06:28:22,2017-05-01 06:31:33,3321,Clinton St & Union St,40.6831164,-73.99785267,3389,Carroll St & Columbia St,40.6830456,-74.00348559,19602,Subscriber,1975,1
387,2017-05-01 06:28:53,2017-05-01 06:35:21,3112,Milton St & Franklin St,40.72906,-73.95779,3452,Bayard St & Leonard St,40.719155717,-73.94885391,29143,Subscriber,1983,1
377,2017-05-01 06:29:10,2017-05-01 06:35:28,3109,Banker St & Meserole Ave,40.72606,-73.95621,3093,N 6 St & Bedford Ave,40.71745169,-73.95850939,15907,Subscriber,1991,1
159,2017-05-01 06:29:17,2017-05-01 06:31:57,3170,W 84 St & Columbus Ave,40.78499979,-73.97283406,3283,W 89 St & Columbus Ave,40.7882213,-73.97041561,28044,Subscriber,1968,1
413,2017-05-01 06:29:31,2017-05-01 06:36:25,223,W 13 St & 7 Ave,40.73781509,-73.99994661,459,W 20 St & 11 Ave,40.746745,-74.007756,29353,Subscriber,1989,1
470,2017-05-01 06:30:00,2017-05-01 06:37:51,3462,E 44 St & 2 Ave,40.7511838746,-73.9713871479,520,W 52 St & 5 Ave,40.75992262,-73.97648516,26142,Subscriber,1993,1
129,2017-05-01 06:30:00,2017-05-01 06:32:10,406,Hicks St & Montague St,40.69512845,-73.99595065,314,Cadman Plaza West & Montague St,40.69383,-73.990539,14651,Subscriber,1973,1
585,2017-05-01 06:30:08,2017-05-01 06:39:53,524,W 43 St & 6 Ave,40.75527307,-73.98316936,2023,E 55 St & Lexington Ave,40.75968085,-73.97031366,26692,Subscriber,1965,1
